statusID,sensorName,value1,value2,value3,timestamp
5,Gravity,-0.30939162,9.801766,0.006359926,1556444571029
5,3-axis Accelerometer,0.80924016,10.232818,-1.13964,1556444571034
5,3-axis Gyroscope,-0.04154658,-0.12996623,0.13209683,1556444571034
5,Linear Acceleration,1.1119277,0.43084145,-1.1456584,1556444571034
5,Gravity,-0.30268756,9.801976,0.006018372,1556444571035
5,3-axis Gyroscope,-0.053264845,-0.13422741,0.1054644,1556444571039
5,Linear Acceleration,1.1068016,0.4306841,-1.1457397,1556444571039
5,Gravity,-0.29756144,9.802134,0.0060996595,1556444571039
5,3-axis Accelerometer,0.521936,10.606314,-1.1204864,1556444571044
5,3-axis Gyroscope,-0.064983115,-0.14381509,0.07350549,1556444571044
5,Linear Acceleration,0.81565404,0.80406475,-1.1274109,1556444571044
5,Gravity,-0.29371807,9.802249,0.0069244946,1556444571044
5,3-axis Gyroscope,-0.063917816,-0.15127216,0.045807768,1556444571049
5,Linear Acceleration,0.81321913,0.8039932,-1.1281034,1556444571049
5,Gravity,-0.29128313,9.8023205,0.007617012,1556444571050
5,3-axis Accelerometer,0.033518825,10.817003,-1.0582372,1556444571056
5,3-axis Gyroscope,-0.060721926,-0.15553336,0.025567126,1556444571056
5,Linear Acceleration,0.32302076,1.0146303,-1.0672143,1556444571055
5,Gravity,-0.28950194,9.802373,0.008977027,1556444571055
5,3-axis Gyroscope,-0.060721926,-0.15659864,0.0042611877,1556444571059
5,Linear Acceleration,0.3226335,1.0146198,-1.0671824,1556444571060
5,Gravity,-0.28911468,9.802383,0.008945223,1556444571060
5,3-axis Accelerometer,-0.21068975,10.836157,-1.0390835,1556444571065
5,3-axis Gyroscope,-0.0692443,-0.15127216,-0.011718267,1556444571065
5,Linear Acceleration,0.07878706,1.0337858,-1.0490097,1556444571064
5,Gravity,-0.2894768,9.802371,0.009926247,1556444571064
5,3-axis Gyroscope,-0.08202787,-0.14594568,-0.022371236,1556444571069
5,Linear Acceleration,0.0797241,1.0338144,-1.0508108,1556444571070
5,Gravity,-0.29041386,9.802342,0.011727356,1556444571070
5,3-axis Accelerometer,-0.5554548,10.864887,-1.1300632,1556444571075
5,3-axis Gyroscope,-0.09587672,-0.12890093,-0.022371236,1556444571075
5,Linear Acceleration,-0.26412955,1.0625753,-1.144103,1556444571075
5,Gravity,-0.29132524,9.802312,0.014039915,1556444571075
5,3-axis Gyroscope,-0.113986775,-0.10013791,-0.011718267,1556444571079
5,Linear Acceleration,-0.2638942,1.0625849,-1.1456892,1556444571078
5,Gravity,-0.2915606,9.802302,0.015626099,1556444571078
5,3-axis Accelerometer,-0.641646,10.922348,-0.7469909,1556444571085
5,3-axis Gyroscope,-0.13209683,-0.07776668,0.0031958907,1556444571084
5,Linear Acceleration,-0.35043207,1.1200428,-0.76700866,1556444571084
5,Gravity,-0.29121396,9.802305,0.020017756,1556444571084
5,3-axis Gyroscope,-0.14914156,-0.06604841,0.019175345,1556444571089
5,Linear Acceleration,-0.35156623,1.1200209,-0.7720021,1556444571089
5,Gravity,-0.2900798,9.802327,0.02501118,1556444571090
5,3-axis Accelerometer,-0.7230489,11.21444,-0.61770403,1556444571095
5,3-axis Gyroscope,-0.16405573,-0.05113425,0.039415985,1556444571095
5,Linear Acceleration,-0.43523055,1.4120646,-0.6489649,1556444571095
5,Gravity,-0.28781837,9.802376,0.03126087,1556444571094
5,3-axis Gyroscope,-0.1725781,-0.04154658,0.06604841,1556444571102
5,Linear Acceleration,-0.43947822,1.4119701,-0.657172,1556444571101
5,Gravity,-0.2835707,9.80247,0.03946801,1556444571101
5,3-axis Accelerometer,-0.80924016,11.9614315,-0.7038953,1556444571104
5,3-axis Gyroscope,-0.17151281,-0.044742472,0.10120321,1556444571104
5,Linear Acceleration,-0.5285175,2.1588879,-0.7454164,1556444571104
5,Gravity,-0.28072268,9.802544,0.041521147,1556444571104
5,3-axis Gyroscope,-0.16618632,-0.045807768,0.15127216,1556444571109
5,Linear Acceleration,-0.5351014,2.158722,-0.74997866,1556444571108
5,Gravity,-0.27413878,9.80271,0.04608336,1556444571109
5,3-axis Accelerometer,-0.7230489,12.670115,-0.8523358,1556444571114
5,3-axis Gyroscope,-0.16299044,-0.04900366,0.20347172,1556444571114
5,Linear Acceleration,-0.45896426,2.867157,-0.9038507,1556444571113
5,Gravity,-0.26408467,9.8029585,0.051514838,1556444571113
5,3-axis Gyroscope,-0.15553336,-0.0692443,0.25141007,1556444571119
5,Linear Acceleration,-0.47117808,2.8668623,-0.9088261,1556444571119
5,Gravity,-0.25187084,9.803253,0.056490302,1556444571118
5,3-axis Accelerometer,-0.7134721,13.522451,-0.93373865,1556444571123
5,3-axis Gyroscope,-0.1384886,-0.08522376,0.29721785,1556444571124
5,Linear Acceleration,-0.47592193,3.7188663,-0.99434817,1556444571124
5,Gravity,-0.2375502,9.803585,0.060609546,1556444571124
5,3-axis Gyroscope,-0.116117366,-0.113986775,0.33237264,1556444571128
5,Linear Acceleration,-0.49187285,3.7185116,-0.99739856,1556444571128
5,Gravity,-0.2215993,9.80394,0.063659914,1556444571129
5,3-axis Accelerometer,-0.56982,14.168885,-1.067814,1556444571134
5,3-axis Gyroscope,-0.08735435,-0.14274979,0.36113566,1556444571133
5,Linear Acceleration,-0.36589688,4.3645735,-1.1332453,1556444571133
5,Gravity,-0.20392312,9.804312,0.065431364,1556444571133
5,3-axis Gyroscope,-0.058591332,-0.16512102,0.3824416,1556444571139
5,Linear Acceleration,-0.38370764,4.3642206,-1.1334658,1556444571138
5,Gravity,-0.18611234,9.804665,0.06565173,1556444571138
5,3-axis Accelerometer,-0.34955344,13.986926,-1.2114661,1556444571143
5,3-axis Gyroscope,-0.02450183,-0.18962285,0.38670278,1556444571143
5,Linear Acceleration,-0.18192908,4.181919,-1.2757734,1556444571144
5,Gravity,-0.16762435,9.805007,0.06430735,1556444571143
5,3-axis Gyroscope,0.01065297,-0.21945117,0.37178862,1556444571148
5,Linear Acceleration,-0.19943258,4.181616,-1.272737,1556444571148
5,Gravity,-0.15012085,9.80531,0.061270934,1556444571148
5,3-axis Accelerometer,-0.33518824,12.856863,-1.4652514,1556444571154
5,3-axis Gyroscope,0.045807768,-0.24608359,0.33663383,1556444571153
5,Linear Acceleration,-0.20158757,3.0512857,-1.5216999,1556444571153
5,Gravity,-0.13360067,9.805577,0.0564484,1556444571153
5,3-axis Gyroscope,0.07457078,-0.24714889,0.28336897,1556444571158
5,Linear Acceleration,-0.21454498,3.0510845,-1.5156274,1556444571158
5,Gravity,-0.120643266,9.8057785,0.05037598,1556444571158
5,3-axis Accelerometer,-0.8858546,11.645397,-1.2641385,1556444571163
5,3-axis Gyroscope,0.09587672,-0.23116943,0.22158176,1556444571163
5,Linear Acceleration,-0.7767139,1.839447,-1.3067746,1556444571164
5,Gravity,-0.10914069,9.80595,0.042636115,1556444571164
5,3-axis Gyroscope,0.1054644,-0.2098635,0.14701098,1556444571168
5,Linear Acceleration,-0.782448,1.8393564,-1.2996664,1556444571168
5,Gravity,-0.1034066,9.806041,0.0355279,1556444571168
5,3-axis Accelerometer,-1.2114661,10.6877165,-1.1013328,1556444571175
5,3-axis Gyroscope,0.10866029,-0.18855755,0.070309594,1556444571175
5,Linear Acceleration,-1.1117212,0.88160896,-1.1276888,1556444571174
5,Gravity,-0.09974494,9.8061075,0.026355974,1556444571174
5,3-axis Gyroscope,0.1033338,-0.16085984,0.0010652969,1556444571178
5,Linear Acceleration,-1.1110679,0.8816004,-1.1213266,1556444571178
5,Gravity,-0.10039822,9.806116,0.019993762,1556444571178
5,3-axis Accelerometer,-1.5945383,9.758766,-0.80445176,1556444571183
5,3-axis Gyroscope,0.09907261,-0.12890093,-0.05113425,1556444571183
5,Linear Acceleration,-1.4908991,-0.047327995,-0.81705415,1556444571183
5,Gravity,-0.10363923,9.806094,0.0126023935,1556444571183
5,3-axis Gyroscope,0.08628905,-0.09907261,-0.092680834,1556444571188
5,Linear Acceleration,-1.4856536,-0.04727745,-0.81036335,1556444571188
5,Gravity,-0.108884655,9.806044,0.00591157,1556444571188
5,3-axis Accelerometer,-1.9488802,9.356541,-0.7230489,1556444571193
5,3-axis Gyroscope,0.063917816,-0.07457078,-0.116117366,1556444571193
5,Linear Acceleration,-1.8333154,-0.44942856,-0.72322005,1556444571193
5,Gravity,-0.11556488,9.805969,1.7112431E-4,1556444571193
5,3-axis Gyroscope,0.040481284,-0.05539544,-0.11505207,1556444571199
5,Linear Acceleration,-1.8262261,-0.44934177,-0.7185228,1556444571198
5,Gravity,-0.1226541,9.805882,-0.0045261285,1556444571198
5,3-axis Accelerometer,-2.111686,9.495404,-0.641646,1556444571202
5,3-axis Gyroscope,0.017044751,-0.04900366,-0.08735435,1556444571203
5,Linear Acceleration,-1.9843342,-0.31041622,-0.6338821,1556444571203
5,Gravity,-0.1273517,9.80582,-0.007763895,1556444571203
5,3-axis Gyroscope,-0.0031958907,-0.04900366,-0.033024207,1556444571208
5,Linear Acceleration,-1.9817071,-0.31037998,-0.63154864,1556444571208
5,Gravity,-0.1299789,9.805784,-0.010097401,1556444571208
5,3-axis Accelerometer,-1.7669208,9.619903,-0.63206923,1556444571214
5,3-axis Gyroscope,-0.01384886,-0.054330144,0.03835069,1556444571214
5,Linear Acceleration,-1.6379427,-0.1858921,-0.620263,1556444571213
5,Gravity,-0.12897809,9.805795,-0.011806268,1556444571213
5,3-axis Gyroscope,-0.015979454,-0.067113705,0.11824796,1556444571217
5,Linear Acceleration,-1.6418052,-0.18594074,-0.6184893,1556444571217
5,Gravity,-0.12511557,9.805843,-0.0135798985,1556444571218
5,3-axis Accelerometer,-1.3455414,10.0029745,-0.6847417,1556444571223
5,3-axis Gyroscope,-0.0074570784,-0.07989727,0.18962285,1556444571223
5,Linear Acceleration,-1.2285589,0.19703484,-0.66910243,1556444571223
5,Gravity,-0.11698247,9.80594,-0.015639253,1556444571223
5,3-axis Gyroscope,0.005326485,-0.092680834,0.24714889,1556444571227
5,Linear Acceleration,-1.2394036,0.19691563,-0.66643256,1556444571228
5,Gravity,-0.10613776,9.806059,-0.018309144,1556444571228
5,3-axis Accelerometer,-1.1204864,10.0748005,-0.6751649,1556444571233
5,3-axis Gyroscope,0.015979454,-0.1022685,0.29615256,1556444571233
5,Linear Acceleration,-1.0274303,0.26861477,-0.65368533,1556444571232
5,Gravity,-0.09305605,9.806186,-0.021479536,1556444571232
5,3-axis Gyroscope,0.022371236,-0.11505207,0.33556855,1556444571238
5,Linear Acceleration,-1.0423615,0.26849365,-0.6502215,1556444571238
5,Gravity,-0.07812488,9.806307,-0.024943355,1556444571238
5,3-axis Accelerometer,-0.80445176,9.682152,-0.5793968,1556444571243
5,3-axis Gyroscope,0.029828314,-0.12783563,0.36859274,1556444571242
5,Linear Acceleration,-0.7425934,-0.124261856,-0.5506594,1556444571242
5,Gravity,-0.061858337,9.806414,-0.028737364,1556444571243
5,3-axis Gyroscope,0.028763017,-0.13635801,0.3920293,1556444571248
5,Linear Acceleration,-0.76101625,-0.12434769,-0.5468526,1556444571248
5,Gravity,-0.043435536,9.8064995,-0.03254421,1556444571248
5,3-axis Accelerometer,-0.47405192,9.131485,-0.23463176,1556444571253
5,3-axis Gyroscope,0.02130594,-0.14914156,0.40587813,1556444571253
5,Linear Acceleration,-0.45144507,-0.67507267,-0.19859332,1556444571254
5,Gravity,-0.02260684,9.806558,-0.036038447,1556444571254
5,3-axis Gyroscope,0.009587673,-0.16405573,0.40268224,1556444571258
5,Linear Acceleration,-0.46820632,-0.675087,-0.19585395,1556444571258
5,Gravity,-0.005845596,9.806572,-0.038777817,1556444571258
5,3-axis Accelerometer,-0.45489833,8.748413,0.090979666,1556444571263
5,3-axis Gyroscope,0.0010652969,-0.18216577,0.38670278,1556444571264
5,Linear Acceleration,-0.4686109,-1.0581408,0.1320869,1556444571264
5,Gravity,0.013712593,9.806554,-0.041107237,1556444571264
5,3-axis Gyroscope,-0.0074570784,-0.204537,0.36113566,1556444571268
5,Linear Acceleration,-0.48177862,-1.0581064,0.13401829,1556444571268
5,Gravity,0.026880296,9.8065195,-0.043038625,1556444571268
5,3-axis Accelerometer,-0.46926352,8.508993,0.37828386,1556444571274
5,3-axis Gyroscope,-0.019175345,-0.22584295,0.32704616,1556444571274
5,Linear Acceleration,-0.51134473,-1.2974672,0.42253518,1556444571273
5,Gravity,0.042081214,9.80646,-0.04425133,1556444571274
5,3-axis Gyroscope,-0.02130594,-0.2418224,0.2823037,1556444571279
5,Linear Acceleration,-0.52469957,-1.2973957,0.4235694,1556444571279
5,Gravity,0.055436045,9.806389,-0.04528554,1556444571279
5,3-axis Accelerometer,-0.81402856,8.6574335,0.37349546,1556444571284
5,3-axis Gyroscope,-0.02450183,-0.25673655,0.23543063,1556444571284
5,Linear Acceleration,-0.877677,-1.1489,0.4198617,1556444571283
5,Gravity,0.06364847,9.806334,-0.04636624,1556444571283
5,3-axis Gyroscope,-0.023436533,-0.27165073,0.19175345,1556444571289
5,Linear Acceleration,-0.88602984,-1.148839,0.42071778,1556444571289
5,Gravity,0.072001286,9.8062725,-0.04722233,1556444571288
5,3-axis Accelerometer,-1.1204864,8.7771435,0.18674773,1556444571293
5,3-axis Gyroscope,-0.019175345,-0.28869548,0.15233746,1556444571293
5,Linear Acceleration,-1.1967973,-1.0290899,0.23523945,1556444571293
5,Gravity,0.07631083,9.806233,-0.048491713,1556444571293
5,3-axis Gyroscope,-0.0074570784,-0.30360964,0.11824796,1556444571298
5,Linear Acceleration,-1.2011027,-1.029047,0.23690087,1556444571298
5,Gravity,0.08061634,9.8061905,-0.050153144,1556444571298
5,3-axis Accelerometer,-1.2018893,8.992621,-0.009576807,1556444571303
5,3-axis Gyroscope,0.0021305939,-0.3185238,0.07883197,1556444571303
5,Linear Acceleration,-1.2837869,-0.8135481,0.042677872,1556444571303
5,Gravity,0.08189764,9.8061695,-0.05225468,1556444571303
5,3-axis Gyroscope,0.012783563,-0.32704616,0.034089502,1556444571308
5,Linear Acceleration,-1.283565,-0.8135338,0.045424163,1556444571309
5,Gravity,0.08167575,9.806155,-0.055000972,1556444571309
5,3-axis Accelerometer,-1.364695,9.203311,-0.2825158,1556444571313
5,3-axis Gyroscope,0.026632423,-0.33343795,-0.014914157,1556444571313
5,Linear Acceleration,-1.4435974,-0.6028509,-0.22449982,1556444571313
5,Gravity,0.07890248,9.806162,-0.058015972,1556444571312
5,3-axis Gyroscope,0.036220096,-0.33343795,-0.063917816,1556444571318
5,Linear Acceleration,-1.4386395,-0.6028671,-0.22102158,1556444571318
5,Gravity,0.07394462,9.806178,-0.06149422,1556444571317
5,3-axis Accelerometer,-1.3503298,9.629479,-0.45968673,1556444571322
5,3-axis Gyroscope,0.03835069,-0.33130735,-0.10972559,1556444571322
5,Linear Acceleration,-1.4167025,-0.1767292,-0.39442325,1556444571322
5,Gravity,0.06637275,9.806209,-0.06526348,1556444571322
5,3-axis Gyroscope,0.029828314,-0.32171968,-0.14701098,1556444571328
5,Linear Acceleration,-1.4073108,-0.17676544,-0.39110577,1556444571327
5,Gravity,0.05698104,9.806245,-0.068580955,1556444571327
5,3-axis Accelerometer,-1.2162545,10.0508585,-0.45489833,1556444571332
5,3-axis Gyroscope,0.015979454,-0.3078708,-0.1725781,1556444571332
5,Linear Acceleration,-1.2627065,0.24457645,-0.38372207,1556444571332
5,Gravity,0.046451986,9.806282,-0.071176276,1556444571332
5,3-axis Gyroscope,0.0031958907,-0.29508725,-0.19175345,1556444571337
5,Linear Acceleration,-1.2512546,0.24454308,-0.38177466,1556444571337
5,Gravity,0.03500011,9.806315,-0.07312367,1556444571337
5,3-axis Accelerometer,-0.9720459,10.280702,-0.30645782,1556444571342
5,3-axis Gyroscope,-0.0074570784,-0.2780425,-0.2119941,1556444571342
5,Linear Acceleration,-0.9941896,0.4743595,-0.2319566,1556444571342
5,Gravity,0.022143723,9.806342,-0.074501224,1556444571342
5,3-axis Gyroscope,-0.0085223755,-0.26419365,-0.22477765,1556444571347
5,Linear Acceleration,-0.98113054,0.47434807,-0.23065831,1556444571347
5,Gravity,0.009084639,9.806354,-0.07579951,1556444571347
5,3-axis Accelerometer,-0.58897364,10.290278,-0.22984336,1556444571353
5,3-axis Gyroscope,-0.0010652969,-0.24821419,-0.22797355,1556444571352
5,Linear Acceleration,-0.583229,0.48393536,-0.1524364,1556444571352
5,Gravity,-0.0057446077,9.806343,-0.07740695,1556444571353
5,3-axis Gyroscope,0.0063917814,-0.23116943,-0.22051647,1556444571358
5,Linear Acceleration,-0.5694056,0.48396873,-0.150473,1556444571358
5,Gravity,-0.019568019,9.80631,-0.079370365,1556444571358
5,3-axis Accelerometer,-0.31124622,10.208876,-0.17238252,1556444571362
5,3-axis Gyroscope,0.014914157,-0.21518998,-0.2087982,1556444571361
5,Linear Acceleration,-0.2821093,0.40260696,-0.090879515,1556444571362
5,Gravity,-0.02913692,9.806269,-0.081503004,1556444571362
5,3-axis Gyroscope,0.019175345,-0.2077329,-0.18962285,1556444571367
5,Linear Acceleration,-0.2706098,0.40266895,-0.088371225,1556444571367
5,Gravity,-0.040636405,9.806207,-0.084011294,1556444571367
5,3-axis Accelerometer,-0.2777274,10.146626,-0.08140286,1556444571371
5,3-axis Gyroscope,0.022371236,-0.2077329,-0.16405573,1556444571372
5,Linear Acceleration,-0.22747484,0.34048653,0.0051618814,1556444571372
5,Gravity,-0.05025255,9.80614,-0.08656474,1556444571372
5,3-axis Gyroscope,0.028763017,-0.2056023,-0.13209683,1556444571377
5,Linear Acceleration,-0.21809128,0.3405676,0.008242682,1556444571377
5,Gravity,-0.059636112,9.806059,-0.08964554,1556444571377
5,3-axis Accelerometer,-0.25378537,10.060435,-0.14844051,1556444571383
5,3-axis Gyroscope,0.031958908,-0.20134112,-0.09800732,1556444571383
5,Linear Acceleration,-0.18773493,0.25444412,-0.05587677,1556444571382
5,Gravity,-0.06605045,9.805991,-0.09256374,1556444571382
5,3-axis Gyroscope,0.026632423,-0.19281875,-0.070309594,1556444571387
5,Linear Acceleration,-0.18236572,0.25450802,-0.05313903,1556444571387
5,Gravity,-0.07141965,9.805927,-0.09530148,1556444571388
5,3-axis Accelerometer,-0.14844051,10.0029745,-0.2681506,1556444571393
5,3-axis Gyroscope,0.02130594,-0.17683929,-0.054330144,1556444571393
5,Linear Acceleration,-0.07256765,0.19710445,-0.17042491,1556444571393
5,Gravity,-0.07587286,9.80587,-0.09772569,1556444571392
5,3-axis Gyroscope,0.01065297,-0.15979454,-0.046873067,1556444571398
5,Linear Acceleration,-0.06833772,0.1971569,-0.1685119,1556444571398
5,Gravity,-0.08010279,9.805818,-0.09963869,1556444571398
5,3-axis Accelerometer,-0.090979666,9.710882,-0.2825158,1556444571402
5,3-axis Gyroscope,0.0031958907,-0.14701098,-0.04154658,1556444571402
5,Linear Acceleration,-0.0074965954,-0.09489155,-0.18140317,1556444571402
5,Gravity,-0.08348307,9.805774,-0.10111262,1556444571402
5,3-axis Gyroscope,0.0031958907,-0.12783563,-0.039415985,1556444571407
5,Linear Acceleration,-0.0037807375,-0.094843864,-0.1799179,1556444571408
5,Gravity,-0.08719893,9.805726,-0.102597885,1556444571408
5,3-axis Accelerometer,0.30166942,9.165004,-0.19153613,1556444571412
5,3-axis Gyroscope,0.005326485,-0.11292148,-0.044742472,1556444571412
5,Linear Acceleration,0.39244008,-0.6406727,-0.08738987,1556444571412
5,Gravity,-0.09077068,9.805676,-0.10414626,1556444571412
5,3-axis Gyroscope,0.0085223755,-0.09907261,-0.058591332,1556444571418
5,Linear Acceleration,0.3971126,-0.64060974,-0.08564597,1556444571418
5,Gravity,-0.09544318,9.8056135,-0.105890155,1556444571418
5,3-axis Accelerometer,0.22026655,8.848969,-0.18195933,1556444571422
5,3-axis Gyroscope,0.012783563,-0.092680834,-0.08202787,1556444571422
5,Linear Acceleration,0.32056552,-0.95657635,-0.074261844,1556444571422
5,Gravity,-0.100298986,9.805546,-0.10769749,1556444571422
5,3-axis Gyroscope,0.015979454,-0.08415846,-0.11185618,1556444571428
5,Linear Acceleration,0.32798767,-0.9564743,-0.072155885,1556444571427
5,Gravity,-0.107721105,9.805444,-0.109803446,1556444571427
5,3-axis Accelerometer,0.009576807,8.805874,-0.05746084,1556444571432
5,3-axis Gyroscope,0.020240642,-0.07244019,-0.13635801,1556444571433
5,Linear Acceleration,0.12486966,-0.9994602,0.054497022,1556444571432
5,Gravity,-0.115292855,9.805334,-0.11195786,1556444571432
5,3-axis Gyroscope,0.02450183,-0.058591332,-0.15553336,1556444571437
5,Linear Acceleration,0.13447632,-0.99931335,0.057007562,1556444571437
5,Gravity,-0.124899514,9.805187,-0.1144684,1556444571437
5,3-axis Accelerometer,-0.033518825,8.322245,0.033518825,1556444571442
5,3-axis Gyroscope,0.03089361,-0.04261188,-0.16725162,1556444571442
5,Linear Acceleration,0.09955764,-1.4828053,0.15045713,1556444571442
5,Gravity,-0.13307646,9.80505,-0.1169383,1556444571442
5,3-axis Gyroscope,0.035154797,-0.029828314,-0.1747087,1556444571447
5,Linear Acceleration,0.10984416,-1.482624,0.15344639,1556444571447
5,Gravity,-0.14336298,9.804869,-0.11992756,1556444571448
5,3-axis Accelerometer,0.0047884034,8.00621,0.1340753,1556444571451
5,3-axis Gyroscope,0.033024207,-0.019175345,-0.18429637,1556444571451
5,Linear Acceleration,0.15660574,-1.798501,0.25644925,1556444571451
5,Gravity,-0.15181734,9.804711,-0.122373946,1556444571451
5,3-axis Gyroscope,0.029828314,-0.005326485,-0.18749227,1556444571457
5,Linear Acceleration,0.16661812,-1.7983084,0.25897887,1556444571456
5,Gravity,-0.16182972,9.804519,-0.12490358,1556444571456
5,3-axis Accelerometer,-0.02873042,8.010999,0.14844051,1556444571461
5,3-axis Gyroscope,0.020240642,0.0074570784,-0.19388404,1556444571461
5,Linear Acceleration,0.14364308,-1.7933149,0.27542335,1556444571461
5,Gravity,-0.1723735,9.804314,-0.12698285,1556444571461
5,3-axis Gyroscope,0.0074570784,0.011718267,-0.19175345,1556444571466
5,Linear Acceleration,0.15379138,-1.7931118,0.2768368,1556444571466
5,Gravity,-0.1825218,9.804111,-0.12839629,1556444571466
5,3-axis Accelerometer,-0.15322891,7.991845,0.10055647,1556444571471
5,3-axis Gyroscope,-0.0074570784,0.005326485,-0.175774,1556444571471
5,Linear Acceleration,0.03887078,-1.8120747,0.2296103,1556444571471
5,Gravity,-0.19209969,9.80392,-0.12905383,1556444571471
5,3-axis Gyroscope,-0.018110048,0.0010652969,-0.14594568,1556444571477
5,Linear Acceleration,0.04759112,-1.8118992,0.2296333,1556444571477
5,Gravity,-0.20082003,9.803744,-0.12907682,1556444571476
5,3-axis Accelerometer,0.076614454,8.192958,0.023942016,1556444571481
5,3-axis Gyroscope,-0.028763017,0.0042611877,-0.117182665,1556444571482
5,Linear Acceleration,0.28449857,-1.6106462,0.15247029,1556444571482
5,Gravity,-0.20788412,9.803604,-0.12852827,1556444571482
5,3-axis Gyroscope,-0.035154797,0.009587673,-0.09587672,1556444571486
5,Linear Acceleration,0.28956616,-1.6105452,0.1518707,1556444571486
5,Gravity,-0.21295169,9.803503,-0.12792869,1556444571487
5,3-axis Accelerometer,0.19153613,8.360553,0.08140286,1556444571492
5,3-axis Gyroscope,-0.03728539,0.009587673,-0.08415846,1556444571492
5,Linear Acceleration,0.40968758,-1.4428501,0.20830634,1556444571492
5,Gravity,-0.21815147,9.803403,-0.12690347,1556444571492
5,3-axis Gyroscope,-0.036220096,0.018110048,-0.08202787,1556444571496
5,Linear Acceleration,0.41407418,-1.4427595,0.20761481,1556444571496
5,Gravity,-0.22253804,9.803312,-0.12621196,1556444571496
5,3-axis Accelerometer,0.10055647,8.542512,0.20111294,1556444571503
5,3-axis Gyroscope,-0.03089361,0.019175345,-0.08309316,1556444571502
5,Linear Acceleration,0.32840502,-1.2606897,0.32650992,1556444571502
5,Gravity,-0.22784856,9.803202,-0.12539698,1556444571502
5,3-axis Gyroscope,-0.02450183,0.014914157,-0.08735435,1556444571506
5,Linear Acceleration,0.33268547,-1.2605906,0.32636505,1556444571506
5,Gravity,-0.23212901,9.8031025,-0.12525211,1556444571506
5,3-axis Accelerometer,0.076614454,8.829816,0.062249243,1556444571512
5,3-axis Gyroscope,-0.018110048,0.011718267,-0.07563608,1556444571512
5,Linear Acceleration,0.3134144,-0.973176,0.18738382,1556444571512
5,Gravity,-0.23679994,9.802992,-0.12513457,1556444571512
5,3-axis Gyroscope,-0.017044751,0.012783563,-0.05539544,1556444571516
5,Linear Acceleration,0.3162522,-0.97310543,0.1875163,1556444571516
5,Gravity,-0.23963775,9.802921,-0.12526706,1556444571516
5,3-axis Accelerometer,0.40701428,9.006987,0.11492168,1556444571521
5,3-axis Gyroscope,-0.022371236,0.01384886,-0.036220096,1556444571522
5,Linear Acceleration,0.64913213,-0.79587936,0.23978755,1556444571522
5,Gravity,-0.24211785,9.802866,-0.12486587,1556444571522
5,3-axis Gyroscope,-0.02130594,0.01384886,-0.025567126,1556444571526
5,Linear Acceleration,0.650591,-0.7958441,0.23974645,1556444571526
5,Gravity,-0.24357674,9.802831,-0.12482476,1556444571526
5,3-axis Accelerometer,0.50757074,9.188946,0.19632454,1556444571530
5,3-axis Gyroscope,-0.017044751,0.014914157,-0.02450183,1556444571530
5,Linear Acceleration,0.75277376,-0.6138449,0.32107162,1556444571531
5,Gravity,-0.24520303,9.802791,-0.12474707,1556444571531
5,3-axis Gyroscope,-0.01065297,0.019175345,-0.034089502,1556444571536
5,Linear Acceleration,0.7547301,-0.6137924,0.32131952,1556444571536
5,Gravity,-0.24715933,9.802738,-0.124994986,1556444571535
5,3-axis Accelerometer,0.58897364,9.275137,0.110133275,1556444571540
5,3-axis Gyroscope,0.0,0.02130594,-0.045807768,1556444571540
5,Linear Acceleration,0.83862144,-0.52752876,0.23585299,1556444571541
5,Gravity,-0.24964781,9.802666,-0.12571971,1556444571541
5,3-axis Gyroscope,0.011718267,0.019175345,-0.059656627,1556444571546
5,Linear Acceleration,0.84178215,-0.52743244,0.23712163,1556444571546
5,Gravity,-0.2528085,9.802569,-0.12698835,1556444571545
5,3-axis Accelerometer,0.51235914,9.275137,0.0,1556444571550
5,3-axis Gyroscope,0.028763017,0.015979454,-0.07244019,1556444571550
5,Linear Acceleration,0.76897156,-0.5273056,0.1290898,1556444571550
5,Gravity,-0.25661245,9.802443,-0.1290898,1556444571551
5,3-axis Gyroscope,0.04154658,0.0085223755,-0.07670138,1556444571556
5,Linear Acceleration,0.77272236,-0.5271721,0.1316776,1556444571556
5,Gravity,-0.26036322,9.802309,-0.1316776,1556444571555
5,3-axis Accelerometer,-0.0047884034,9.423578,-0.033518825,1556444571560
5,3-axis Gyroscope,0.04793836,0.0063917814,-0.07350549,1556444571560
5,Linear Acceleration,0.2593452,-0.37858963,0.10114713,1556444571560
5,Gravity,-0.2641336,9.802168,-0.13466595,1556444571560
5,3-axis Gyroscope,0.045807768,0.009587673,-0.06178722,1556444571565
5,Linear Acceleration,0.26242077,-0.37846756,0.10394563,1556444571566
5,Gravity,-0.26720917,9.802046,-0.13746445,1556444571566
5,3-axis Accelerometer,-0.02873042,9.414001,0.08619126,1556444571570
5,3-axis Gyroscope,0.040481284,0.015979454,-0.04154658,1556444571570
5,Linear Acceleration,0.24059775,-0.38794994,0.2262204,1556444571570
5,Gravity,-0.26932818,9.801951,-0.14002915,1556444571570
5,3-axis Gyroscope,0.02769772,0.023436533,-0.026632423,1556444571575
5,Linear Acceleration,0.24191332,-0.387887,0.22808993,1556444571576
5,Gravity,-0.27064374,9.801888,-0.14189868,1556444571575
5,3-axis Accelerometer,0.08619126,9.188946,0.25857377,1556444571580
5,3-axis Gyroscope,0.01384886,0.03728539,-0.01384886,1556444571580
